,h_mol,b_mol,ligand,reagent,solvent,rxn_yield
107,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[OH-].[Na+],THF,19.9964908124804
108,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,THF,66.7358043675789
109,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Na+].OC([O-])=O,THF,8.11170620285451
110,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Na+].OC([O-])=O,THF,57.4844178119219
111,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,THF,61.8864221022104
112,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Na+].OC([O-])=O,THF,2.22984552488196
113,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Na+].OC([O-])=O,THF,70.4548780030343
114,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,THF,79.8467095458273
115,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Na+].OC([O-])=O,THF,9.59942646989435
116,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,THF,80.76770744439
117,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Na+].OC([O-])=O,THF,19.2431786290427
118,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Na+].OC([O-])=O,THF,5.19691979065473
119,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[Na+].OC([O-])=O,THF,8.33159713932573
120,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],THF,39.1692242242229
121,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[F-].[Cs+],THF,7.24196612769955
122,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[F-].[Cs+],THF,44.9830827378729
123,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],THF,50.9504664551199
124,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],THF,2.22798897357048
125,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],THF,61.2922927162518
126,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],THF,60.8255886967309
127,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[F-].[Cs+],THF,9.94355662711232
128,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],THF,53.5151293766415
129,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[F-].[Cs+],THF,18.1815583251708
130,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[F-].[Cs+],THF,3.68200738399539
131,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[F-].[Cs+],THF,8.41663218738277
132,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,41.2342188004141
133,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,6.65750525584473
134,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,33.0190433761406
135,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,50.0570187984233
136,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,2.67563431152105
137,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,55.8517248007788
138,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,47.9422368676178
139,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,9.3691441148368
140,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,52.3254982462699
141,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,20.1771290379512
142,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,4.24818416198782
143,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[K+].[K+].[K+].[O-]P([O-])([O-])=O,THF,7.97581747645899
144,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],THF,48.5611407266501
145,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[OH-],THF,7.7717477094714
146,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[OH-],THF,42.7329765527711
147,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],THF,55.0785260954863
148,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[OH-],THF,3.03273678853182
149,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[OH-],THF,62.3266043134165
150,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],THF,73.3055406932652
151,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[OH-],THF,12.3022393545058
152,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],THF,72.0008032847844
153,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[OH-],THF,26.1379482896069
154,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[OH-],THF,4.54255057271249
155,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[K+].[OH-],THF,17.8334601652192
156,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,THF,66.1567482939123
157,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Li+].[O-]C(C)(C)C,THF,9.91938795360429
158,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,THF,58.5147171501637
159,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Li+].[O-]C(C)(C)C,THF,78.151358455536
160,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].[O-]C(C)(C)C,THF,5.12136157916158
161,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].[O-]C(C)(C)C,THF,62.0179115853534
162,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].[O-]C(C)(C)C,THF,85.9474312367647
163,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Li+].[O-]C(C)(C)C,THF,13.9143476624983
164,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].[O-]C(C)(C)C,THF,85.2124687491059
165,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Li+].[O-]C(C)(C)C,THF,26.8267891505492
166,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Li+].[O-]C(C)(C)C,THF,0.0
167,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[Li+].[O-]C(C)(C)C,THF,35.3664697718892
168,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,THF,68.7222976760338
169,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,CCN(CC)CC,THF,10.1595027610281
170,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,CCN(CC)CC,THF,48.8032043067135
171,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,THF,82.6474738914186
172,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,THF,5.9704378754713
173,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,THF,80.7441453073069
174,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,THF,87.8200709579917
175,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],CCN(CC)CC,THF,13.5554979726139
176,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,THF,88.9252912767351
177,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],CCN(CC)CC,THF,21.6492415106935
178,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,CCN(CC)CC,THF,3.63674229125296
179,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,CCN(CC)CC,THF,14.6678415787048
180,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,THF,67.5734596649153
181,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,O,THF,9.43637372825409
182,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,O,THF,64.558328683964
183,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,O,THF,73.9667254408659
184,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,O,THF,4.81262088058821
185,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,O,THF,83.6189452391671
186,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,O,THF,89.1672083813658
187,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],O,THF,10.9695470256029
188,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,O,THF,91.3485106189053
189,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],O,THF,21.872895631487
190,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,O,THF,4.57266154042595
191,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,O,THF,11.5267206773054
192,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],DMF,17.3301256176142
193,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[OH-].[Na+],DMF,6.27155688817173
194,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[OH-].[Na+],DMF,5.33782869968364
195,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],DMF,12.7404449315301
196,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],DMF,5.37201523252886
197,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],DMF,8.59920402539801
198,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],DMF,77.8488912544994
199,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[OH-].[Na+],DMF,10.0341310578617
200,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],DMF,88.2753685705748
201,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[OH-].[Na+],DMF,13.8715355750171
202,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[OH-].[Na+],DMF,4.79652923515851
203,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[OH-].[Na+],DMF,8.31483573997866
204,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,DMF,3.49558510672879
205,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Na+].OC([O-])=O,DMF,6.83848609348724
206,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Na+].OC([O-])=O,DMF,2.53680423569808
207,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,DMF,10.591735254912
208,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Na+].OC([O-])=O,DMF,1.18744561040868
209,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Na+].OC([O-])=O,DMF,7.85287792876654
210,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,DMF,42.1325982495637
211,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Na+].OC([O-])=O,DMF,6.81416606240708
212,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,DMF,37.0149598879938
213,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Na+].OC([O-])=O,DMF,16.2395448252491
214,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Na+].OC([O-])=O,DMF,0.0
215,C1=C(Cl)C=CC2=NC=CC=C12,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B(O)O,CC([O-])=O,[Na+].OC([O-])=O,DMF,5.29566936703616
